UserPrincipalName,YearMonth,Surface,SourceWorkload,SourceAppHost,PromptCount,ActiveDays,LastActivityDate
ella.hart@contoso.com,2026-01,Loop,Microsoft365,Loop,60,13,2026-01-26
ella.hart@contoso.com,2026-01,OneNote,Microsoft365,OneNote,57,3,2026-01-22
ella.hart@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,18,17,2026-01-27
ella.hart@contoso.com,2026-01,Edge,Microsoft365,Edge,56,6,2026-01-21
ella.hart@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,75,15,2026-06-27
ella.hart@contoso.com,2026-06,Word,Microsoft365,Word,82,11,2026-06-25
ella.hart@contoso.com,2026-06,Excel,Microsoft365,Excel,182,17,2026-06-27
ella.hart@contoso.com,2026-06,Outlook,Microsoft365,Outlook,193,5,2026-06-24
ella.hart@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,22,6,2026-06-24
ella.hart@contoso.com,2026-06,Chat,Microsoft365,M365Chat,146,20,2026-06-27
ella.hart@contoso.com,2026-06,Loop,Microsoft365,Loop,41,21,2026-06-27
ella.hart@contoso.com,2026-06,OneNote,Microsoft365,OneNote,51,18,2026-06-26
ella.hart@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,27,11,2026-06-24
ella.hart@contoso.com,2026-06,Edge,Microsoft365,Edge,34,19,2026-06-27
ella.hart@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,131,15,2025-09-26
ella.hart@contoso.com,2025-09,Word,Microsoft365,Word,75,4,2025-09-24
ella.hart@contoso.com,2025-09,Excel,Microsoft365,Excel,90,5,2025-09-25
ella.hart@contoso.com,2025-09,Outlook,Microsoft365,Outlook,140,9,2025-09-24
ella.hart@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,198,21,2025-09-27
ella.hart@contoso.com,2025-09,Chat,Microsoft365,M365Chat,24,4,2025-09-26
ella.hart@contoso.com,2025-09,Loop,Microsoft365,Loop,59,17,2025-09-27
ella.hart@contoso.com,2025-09,OneNote,Microsoft365,OneNote,52,18,2025-09-27
ella.hart@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,34,15,2025-09-27
ella.hart@contoso.com,2025-09,Edge,Microsoft365,Edge,18,5,2025-09-19
ella.hart@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,16,8,2025-10-23
ella.hart@contoso.com,2025-10,Word,Microsoft365,Word,164,20,2025-10-27
ella.hart@contoso.com,2025-10,Excel,Microsoft365,Excel,18,6,2025-10-24
ella.hart@contoso.com,2025-10,Outlook,Microsoft365,Outlook,43,3,2025-10-25
ella.hart@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,180,14,2025-10-26
ella.hart@contoso.com,2025-10,Chat,Microsoft365,M365Chat,161,16,2025-10-27
ella.hart@contoso.com,2025-10,Loop,Microsoft365,Loop,6,3,2025-10-27
ella.hart@contoso.com,2025-10,OneNote,Microsoft365,OneNote,44,11,2025-10-27
ella.hart@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,30,8,2025-10-27
ella.hart@contoso.com,2025-10,Edge,Microsoft365,Edge,53,15,2025-10-27
ella.hart@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,98,17,2026-02-27
ella.hart@contoso.com,2026-02,Word,Microsoft365,Word,181,22,2026-02-27
ella.hart@contoso.com,2026-02,Excel,Microsoft365,Excel,38,14,2026-02-27
ella.hart@contoso.com,2026-02,Outlook,Microsoft365,Outlook,187,21,2026-02-27
ella.hart@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,25,16,2026-02-27
ella.hart@contoso.com,2026-02,Chat,Microsoft365,M365Chat,180,9,2026-02-22
ella.hart@contoso.com,2026-02,Loop,Microsoft365,Loop,33,22,2026-02-27
ella.hart@contoso.com,2026-02,OneNote,Microsoft365,OneNote,53,20,2026-02-27
ella.hart@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,39,4,2026-02-25
ella.hart@contoso.com,2026-02,Edge,Microsoft365,Edge,54,4,2026-02-13
evan.reed@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,44,1,2025-09-15
evan.reed@contoso.com,2025-09,Word,Microsoft365,Word,62,18,2025-09-25
evan.reed@contoso.com,2025-09,Excel,Microsoft365,Excel,194,16,2025-09-27
evan.reed@contoso.com,2025-09,Outlook,Microsoft365,Outlook,200,9,2025-09-26
evan.reed@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,152,17,2025-09-27
evan.reed@contoso.com,2025-09,Chat,Microsoft365,M365Chat,104,13,2025-09-27
evan.reed@contoso.com,2025-09,Loop,Microsoft365,Loop,45,1,2025-09-12
evan.reed@contoso.com,2025-09,OneNote,Microsoft365,OneNote,2,1,2025-09-16
evan.reed@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,29,15,2025-09-26
evan.reed@contoso.com,2025-09,Edge,Microsoft365,Edge,52,6,2025-09-13
evan.reed@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,105,20,2025-12-27
evan.reed@contoso.com,2025-12,Word,Microsoft365,Word,165,17,2025-12-27
evan.reed@contoso.com,2025-12,Excel,Microsoft365,Excel,59,6,2025-12-25
evan.reed@contoso.com,2025-12,Outlook,Microsoft365,Outlook,137,21,2025-12-27
evan.reed@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,197,11,2025-12-25
evan.reed@contoso.com,2025-12,Chat,Microsoft365,M365Chat,127,21,2025-12-26
evan.reed@contoso.com,2025-12,Loop,Microsoft365,Loop,32,20,2025-12-27
evan.reed@contoso.com,2025-12,OneNote,Microsoft365,OneNote,41,5,2025-12-16
evan.reed@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,14,7,2025-12-15
evan.reed@contoso.com,2025-12,Edge,Microsoft365,Edge,16,12,2025-12-19
evan.reed@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,29,16,2026-03-27
evan.reed@contoso.com,2026-03,Word,Microsoft365,Word,93,20,2026-03-27
evan.reed@contoso.com,2026-03,Excel,Microsoft365,Excel,162,12,2026-03-27
evan.reed@contoso.com,2026-03,Outlook,Microsoft365,Outlook,11,1,2026-03-03
evan.reed@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,116,11,2026-03-27
evan.reed@contoso.com,2026-03,Chat,Microsoft365,M365Chat,124,6,2026-03-23
evan.reed@contoso.com,2026-03,Loop,Microsoft365,Loop,36,2,2026-03-05
evan.reed@contoso.com,2026-03,OneNote,Microsoft365,OneNote,40,10,2026-03-27
evan.reed@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,22,21,2026-03-27
evan.reed@contoso.com,2026-03,Edge,Microsoft365,Edge,7,5,2026-03-22
faye.diaz@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,69,5,2026-01-20
faye.diaz@contoso.com,2026-01,Word,Microsoft365,Word,126,13,2026-01-27
faye.diaz@contoso.com,2026-01,Excel,Microsoft365,Excel,29,16,2026-01-27
faye.diaz@contoso.com,2026-01,Outlook,Microsoft365,Outlook,188,19,2026-01-27
faye.diaz@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,162,21,2026-01-27
faye.diaz@contoso.com,2026-01,Chat,Microsoft365,M365Chat,40,13,2026-01-27
faye.diaz@contoso.com,2026-01,Loop,Microsoft365,Loop,59,22,2026-01-27
faye.diaz@contoso.com,2026-01,OneNote,Microsoft365,OneNote,40,19,2026-01-26
faye.diaz@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,13,1,2026-01-08
faye.diaz@contoso.com,2026-01,Edge,Microsoft365,Edge,28,15,2026-01-26
faye.diaz@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,169,3,2026-05-08
faye.diaz@contoso.com,2026-05,Word,Microsoft365,Word,62,18,2026-05-27
faye.diaz@contoso.com,2026-05,Excel,Microsoft365,Excel,30,19,2026-05-25
faye.diaz@contoso.com,2026-05,Outlook,Microsoft365,Outlook,158,18,2026-05-27
faye.diaz@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,179,9,2026-05-26
faye.diaz@contoso.com,2026-05,Chat,Microsoft365,M365Chat,96,21,2026-05-26
faye.diaz@contoso.com,2026-05,Loop,Microsoft365,Loop,12,7,2026-05-27
faye.diaz@contoso.com,2026-05,OneNote,Microsoft365,OneNote,19,2,2026-05-23
faye.diaz@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,4,2,2026-05-06
faye.diaz@contoso.com,2026-05,Edge,Microsoft365,Edge,11,3,2026-05-13
faye.diaz@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,71,22,2026-04-27
faye.diaz@contoso.com,2026-04,Word,Microsoft365,Word,12,2,2026-04-26
faye.diaz@contoso.com,2026-04,Excel,Microsoft365,Excel,15,8,2026-04-27
faye.diaz@contoso.com,2026-04,Outlook,Microsoft365,Outlook,137,19,2026-04-26
faye.diaz@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,38,8,2026-04-26
faye.diaz@contoso.com,2026-04,Chat,Microsoft365,M365Chat,27,3,2026-04-27
faye.diaz@contoso.com,2026-04,Loop,Microsoft365,Loop,59,9,2026-04-27
faye.diaz@contoso.com,2026-04,OneNote,Microsoft365,OneNote,2,1,2026-04-27
faye.diaz@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,7,2,2026-04-25
faye.diaz@contoso.com,2026-04,Edge,Microsoft365,Edge,16,15,2026-04-26
faye.diaz@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,85,2,2025-09-27
faye.diaz@contoso.com,2025-09,Word,Microsoft365,Word,24,21,2025-09-26
faye.diaz@contoso.com,2025-09,Excel,Microsoft365,Excel,50,13,2025-09-26
faye.diaz@contoso.com,2025-09,Outlook,Microsoft365,Outlook,100,7,2025-09-27
faye.diaz@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,156,14,2025-09-23
faye.diaz@contoso.com,2025-09,Chat,Microsoft365,M365Chat,88,12,2025-09-27
faye.diaz@contoso.com,2025-09,Loop,Microsoft365,Loop,41,2,2025-09-27
faye.diaz@contoso.com,2025-09,OneNote,Microsoft365,OneNote,34,2,2025-09-10
faye.diaz@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,10,5,2025-09-19
faye.diaz@contoso.com,2025-09,Edge,Microsoft365,Edge,27,15,2025-09-27
finn.nash@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,51,10,2025-10-26
finn.nash@contoso.com,2025-10,Word,Microsoft365,Word,166,1,2025-10-15
finn.nash@contoso.com,2025-10,Excel,Microsoft365,Excel,57,19,2025-10-27
finn.nash@contoso.com,2025-10,Outlook,Microsoft365,Outlook,161,14,2025-10-27
finn.nash@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,71,12,2025-10-27
finn.nash@contoso.com,2025-10,Chat,Microsoft365,M365Chat,180,4,2025-10-22
finn.nash@contoso.com,2025-10,Loop,Microsoft365,Loop,46,18,2025-10-27
finn.nash@contoso.com,2025-10,OneNote,Microsoft365,OneNote,5,3,2025-10-19
finn.nash@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,32,18,2025-10-27
finn.nash@contoso.com,2025-10,Edge,Microsoft365,Edge,28,7,2025-10-26
finn.nash@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,180,5,2026-06-23
finn.nash@contoso.com,2026-06,Word,Microsoft365,Word,2,2,2026-06-09
finn.nash@contoso.com,2026-06,Excel,Microsoft365,Excel,157,16,2026-06-27
finn.nash@contoso.com,2026-06,Outlook,Microsoft365,Outlook,148,4,2026-06-27
finn.nash@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,82,11,2026-06-27
finn.nash@contoso.com,2026-06,Chat,Microsoft365,M365Chat,127,2,2026-06-21
finn.nash@contoso.com,2026-06,Loop,Microsoft365,Loop,8,8,2026-06-19
finn.nash@contoso.com,2026-06,OneNote,Microsoft365,OneNote,26,10,2026-06-25
finn.nash@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,41,16,2026-06-27
finn.nash@contoso.com,2026-06,Edge,Microsoft365,Edge,49,6,2026-06-27
finn.nash@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,170,4,2025-09-23
finn.nash@contoso.com,2025-09,Word,Microsoft365,Word,170,7,2025-09-24
finn.nash@contoso.com,2025-09,Excel,Microsoft365,Excel,169,7,2025-09-21
finn.nash@contoso.com,2025-09,Outlook,Microsoft365,Outlook,116,4,2025-09-27
finn.nash@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,142,3,2025-09-17
finn.nash@contoso.com,2025-09,Chat,Microsoft365,M365Chat,97,20,2025-09-27
finn.nash@contoso.com,2025-09,Loop,Microsoft365,Loop,15,8,2025-09-24
finn.nash@contoso.com,2025-09,OneNote,Microsoft365,OneNote,21,17,2025-09-27
finn.nash@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,47,16,2025-09-27
finn.nash@contoso.com,2025-09,Edge,Microsoft365,Edge,46,9,2025-09-26
finn.nash@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,54,15,2025-11-27
finn.nash@contoso.com,2025-11,Word,Microsoft365,Word,155,16,2025-11-27
finn.nash@contoso.com,2025-11,Excel,Microsoft365,Excel,45,18,2025-11-27
finn.nash@contoso.com,2025-11,Outlook,Microsoft365,Outlook,12,4,2025-11-25
finn.nash@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,68,12,2025-11-25
finn.nash@contoso.com,2025-11,Chat,Microsoft365,M365Chat,106,14,2025-11-27
finn.nash@contoso.com,2025-11,Loop,Microsoft365,Loop,31,13,2025-11-27
finn.nash@contoso.com,2025-11,OneNote,Microsoft365,OneNote,56,2,2025-11-24
finn.nash@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,5,3,2025-11-26
finn.nash@contoso.com,2025-11,Edge,Microsoft365,Edge,8,6,2025-11-25
gabe.khan@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,86,5,2025-11-26
gabe.khan@contoso.com,2025-11,Word,Microsoft365,Word,34,10,2025-11-26
gabe.khan@contoso.com,2025-11,Excel,Microsoft365,Excel,15,5,2025-11-27
gabe.khan@contoso.com,2025-11,Outlook,Microsoft365,Outlook,100,12,2025-11-23
gabe.khan@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,33,5,2025-11-26
gabe.khan@contoso.com,2025-11,Chat,Microsoft365,M365Chat,114,21,2025-11-27
gabe.khan@contoso.com,2025-11,Loop,Microsoft365,Loop,34,19,2025-11-27
gabe.khan@contoso.com,2025-11,OneNote,Microsoft365,OneNote,38,9,2025-11-27
gabe.khan@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,40,8,2025-11-27
gabe.khan@contoso.com,2025-11,Edge,Microsoft365,Edge,11,2,2025-11-23
gabe.khan@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,93,17,2025-10-25
gabe.khan@contoso.com,2025-10,Word,Microsoft365,Word,22,5,2025-10-26
gabe.khan@contoso.com,2025-10,Excel,Microsoft365,Excel,100,18,2025-10-27
gabe.khan@contoso.com,2025-10,Outlook,Microsoft365,Outlook,183,5,2025-10-25
gabe.khan@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,14,10,2025-10-26
gabe.khan@contoso.com,2025-10,Chat,Microsoft365,M365Chat,97,14,2025-10-26
gabe.khan@contoso.com,2025-10,Loop,Microsoft365,Loop,44,14,2025-10-27
gabe.khan@contoso.com,2025-10,OneNote,Microsoft365,OneNote,35,16,2025-10-26
gabe.khan@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,5,3,2025-10-23
gabe.khan@contoso.com,2025-10,Edge,Microsoft365,Edge,16,15,2025-10-26
gabe.khan@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,44,12,2025-12-26
gabe.khan@contoso.com,2025-12,Word,Microsoft365,Word,177,5,2025-12-19
gabe.khan@contoso.com,2025-12,Excel,Microsoft365,Excel,45,8,2025-12-26
gabe.khan@contoso.com,2025-12,Outlook,Microsoft365,Outlook,55,16,2025-12-27
gabe.khan@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,92,21,2025-12-27
gabe.khan@contoso.com,2025-12,Chat,Microsoft365,M365Chat,92,19,2025-12-26
gabe.khan@contoso.com,2025-12,Loop,Microsoft365,Loop,3,3,2025-12-22
gabe.khan@contoso.com,2025-12,OneNote,Microsoft365,OneNote,3,2,2025-12-22
gabe.khan@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,37,2,2025-12-23
gabe.khan@contoso.com,2025-12,Edge,Microsoft365,Edge,4,2,2025-12-23
gabe.khan@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,20,8,2026-06-25
gabe.khan@contoso.com,2026-06,Word,Microsoft365,Word,33,21,2026-06-25
gabe.khan@contoso.com,2026-06,Excel,Microsoft365,Excel,199,21,2026-06-27
gabe.khan@contoso.com,2026-06,Outlook,Microsoft365,Outlook,131,15,2026-06-27
gabe.khan@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,165,2,2026-06-26
gabe.khan@contoso.com,2026-06,Chat,Microsoft365,M365Chat,74,20,2026-06-27
gabe.khan@contoso.com,2026-06,Loop,Microsoft365,Loop,40,13,2026-06-26
gabe.khan@contoso.com,2026-06,OneNote,Microsoft365,OneNote,7,3,2026-06-20
gabe.khan@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,33,12,2026-06-25
gabe.khan@contoso.com,2026-06,Edge,Microsoft365,Edge,27,22,2026-06-26
gabe.khan@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,184,2,2026-02-23
gabe.khan@contoso.com,2026-02,Word,Microsoft365,Word,138,20,2026-02-27
gabe.khan@contoso.com,2026-02,Excel,Microsoft365,Excel,175,21,2026-02-27
gabe.khan@contoso.com,2026-02,Outlook,Microsoft365,Outlook,135,17,2026-02-27
gabe.khan@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,153,6,2026-02-27
gabe.khan@contoso.com,2026-02,Chat,Microsoft365,M365Chat,64,17,2026-02-23
gabe.khan@contoso.com,2026-02,Loop,Microsoft365,Loop,9,8,2026-02-27
gabe.khan@contoso.com,2026-02,OneNote,Microsoft365,OneNote,49,10,2026-02-26
gabe.khan@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,1,1,2026-02-05
gabe.khan@contoso.com,2026-02,Edge,Microsoft365,Edge,56,16,2026-02-27
gwen.webb@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,70,5,2026-05-23
gwen.webb@contoso.com,2026-05,Word,Microsoft365,Word,192,11,2026-05-27
gwen.webb@contoso.com,2026-05,Excel,Microsoft365,Excel,197,6,2026-05-25
gwen.webb@contoso.com,2026-05,Outlook,Microsoft365,Outlook,92,13,2026-05-27
gwen.webb@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,181,1,2026-05-22
gwen.webb@contoso.com,2026-05,Chat,Microsoft365,M365Chat,142,8,2026-05-26
gwen.webb@contoso.com,2026-05,Loop,Microsoft365,Loop,27,2,2026-05-13
gwen.webb@contoso.com,2026-05,OneNote,Microsoft365,OneNote,52,6,2026-05-18
gwen.webb@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,14,14,2026-05-22
gwen.webb@contoso.com,2026-05,Edge,Microsoft365,Edge,20,8,2026-05-26
gwen.webb@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,138,21,2025-09-27
gwen.webb@contoso.com,2025-09,Word,Microsoft365,Word,94,9,2025-09-27
gwen.webb@contoso.com,2025-09,Excel,Microsoft365,Excel,166,5,2025-09-25
gwen.webb@contoso.com,2025-09,Outlook,Microsoft365,Outlook,126,13,2025-09-27
gwen.webb@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,187,8,2025-09-26
gwen.webb@contoso.com,2025-09,Chat,Microsoft365,M365Chat,51,14,2025-09-27
gwen.webb@contoso.com,2025-09,Loop,Microsoft365,Loop,33,12,2025-09-27
gwen.webb@contoso.com,2025-09,OneNote,Microsoft365,OneNote,31,5,2025-09-18
gwen.webb@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,22,2,2025-09-11
gwen.webb@contoso.com,2025-09,Edge,Microsoft365,Edge,18,13,2025-09-26
gwen.webb@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,164,2,2026-06-08
gwen.webb@contoso.com,2026-06,Word,Microsoft365,Word,95,17,2026-06-27
gwen.webb@contoso.com,2026-06,Excel,Microsoft365,Excel,82,12,2026-06-27
gwen.webb@contoso.com,2026-06,Outlook,Microsoft365,Outlook,174,8,2026-06-27
gwen.webb@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,108,17,2026-06-27
gwen.webb@contoso.com,2026-06,Chat,Microsoft365,M365Chat,12,11,2026-06-26
gwen.webb@contoso.com,2026-06,Loop,Microsoft365,Loop,15,6,2026-06-24
gwen.webb@contoso.com,2026-06,OneNote,Microsoft365,OneNote,45,21,2026-06-27
gwen.webb@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,6,4,2026-06-21
gwen.webb@contoso.com,2026-06,Edge,Microsoft365,Edge,29,20,2026-06-27
gwen.webb@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,16,6,2025-12-16
gwen.webb@contoso.com,2025-12,Word,Microsoft365,Word,138,2,2025-12-26
gwen.webb@contoso.com,2025-12,Excel,Microsoft365,Excel,103,6,2025-12-23
gwen.webb@contoso.com,2025-12,Outlook,Microsoft365,Outlook,62,1,2025-12-17
gwen.webb@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,112,17,2025-12-27
gwen.webb@contoso.com,2025-12,Chat,Microsoft365,M365Chat,100,20,2025-12-27
gwen.webb@contoso.com,2025-12,Loop,Microsoft365,Loop,5,5,2025-12-26
gwen.webb@contoso.com,2025-12,OneNote,Microsoft365,OneNote,22,5,2025-12-17
gwen.webb@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,37,13,2025-12-27
gwen.webb@contoso.com,2025-12,Edge,Microsoft365,Edge,43,1,2025-12-16
hana.wong@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,51,19,2025-12-27
hana.wong@contoso.com,2025-12,Word,Microsoft365,Word,167,18,2025-12-26
hana.wong@contoso.com,2025-12,Excel,Microsoft365,Excel,88,2,2025-12-16
hana.wong@contoso.com,2025-12,Outlook,Microsoft365,Outlook,170,20,2025-12-27
hana.wong@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,106,4,2025-12-22
hana.wong@contoso.com,2025-12,Chat,Microsoft365,M365Chat,126,5,2025-12-27
hana.wong@contoso.com,2025-12,Loop,Microsoft365,Loop,51,15,2025-12-27
hana.wong@contoso.com,2025-12,OneNote,Microsoft365,OneNote,44,12,2025-12-24
hana.wong@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,37,3,2025-12-25
hana.wong@contoso.com,2025-12,Edge,Microsoft365,Edge,47,2,2025-12-26
hana.wong@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,144,20,2025-09-27
hana.wong@contoso.com,2025-09,Word,Microsoft365,Word,177,20,2025-09-26
hana.wong@contoso.com,2025-09,Excel,Microsoft365,Excel,9,1,2025-09-20
hana.wong@contoso.com,2025-09,Outlook,Microsoft365,Outlook,172,17,2025-09-25
hana.wong@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,199,2,2025-09-23
hana.wong@contoso.com,2025-09,Chat,Microsoft365,M365Chat,5,2,2025-09-17
hana.wong@contoso.com,2025-09,Loop,Microsoft365,Loop,59,2,2025-09-17
hana.wong@contoso.com,2025-09,OneNote,Microsoft365,OneNote,27,2,2025-09-21
hana.wong@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,47,6,2025-09-25
hana.wong@contoso.com,2025-09,Edge,Microsoft365,Edge,54,12,2025-09-25
hana.wong@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,58,12,2026-06-25
hana.wong@contoso.com,2026-06,Word,Microsoft365,Word,191,4,2026-06-16
hana.wong@contoso.com,2026-06,Excel,Microsoft365,Excel,149,20,2026-06-27
hana.wong@contoso.com,2026-06,Outlook,Microsoft365,Outlook,61,16,2026-06-25
hana.wong@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,60,7,2026-06-25
hana.wong@contoso.com,2026-06,Chat,Microsoft365,M365Chat,165,6,2026-06-27
hana.wong@contoso.com,2026-06,Loop,Microsoft365,Loop,49,17,2026-06-24
hana.wong@contoso.com,2026-06,OneNote,Microsoft365,OneNote,37,10,2026-06-26
hana.wong@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,20,1,2026-06-21
hana.wong@contoso.com,2026-06,Edge,Microsoft365,Edge,41,9,2026-06-27
hugo.cano@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,29,19,2026-05-26
hugo.cano@contoso.com,2026-05,Word,Microsoft365,Word,28,19,2026-05-26
hugo.cano@contoso.com,2026-05,Excel,Microsoft365,Excel,9,7,2026-05-27
hugo.cano@contoso.com,2026-05,Outlook,Microsoft365,Outlook,147,3,2026-05-22
hugo.cano@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,170,15,2026-05-27
hugo.cano@contoso.com,2026-05,Chat,Microsoft365,M365Chat,75,18,2026-05-27
hugo.cano@contoso.com,2026-05,Loop,Microsoft365,Loop,55,11,2026-05-26
hugo.cano@contoso.com,2026-05,OneNote,Microsoft365,OneNote,6,5,2026-05-27
hugo.cano@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,52,17,2026-05-26
hugo.cano@contoso.com,2026-05,Edge,Microsoft365,Edge,24,18,2026-05-27
hugo.cano@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,157,15,2025-11-27
hugo.cano@contoso.com,2025-11,Word,Microsoft365,Word,188,22,2025-11-27
hugo.cano@contoso.com,2025-11,Excel,Microsoft365,Excel,155,10,2025-11-27
hugo.cano@contoso.com,2025-11,Outlook,Microsoft365,Outlook,143,12,2025-11-25
hugo.cano@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,67,5,2025-11-16
hugo.cano@contoso.com,2025-11,Chat,Microsoft365,M365Chat,48,3,2025-11-19
hugo.cano@contoso.com,2025-11,Loop,Microsoft365,Loop,51,2,2025-11-17
hugo.cano@contoso.com,2025-11,OneNote,Microsoft365,OneNote,16,16,2025-11-27
hugo.cano@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,19,7,2025-11-27
hugo.cano@contoso.com,2025-11,Edge,Microsoft365,Edge,54,1,2025-11-01
hugo.cano@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,30,7,2025-10-18
hugo.cano@contoso.com,2025-10,Word,Microsoft365,Word,77,10,2025-10-26
hugo.cano@contoso.com,2025-10,Excel,Microsoft365,Excel,118,15,2025-10-27
hugo.cano@contoso.com,2025-10,Outlook,Microsoft365,Outlook,131,12,2025-10-27
hugo.cano@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,180,8,2025-10-27
hugo.cano@contoso.com,2025-10,Chat,Microsoft365,M365Chat,13,11,2025-10-25
hugo.cano@contoso.com,2025-10,Loop,Microsoft365,Loop,18,3,2025-10-14
hugo.cano@contoso.com,2025-10,OneNote,Microsoft365,OneNote,52,4,2025-10-17
hugo.cano@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,15,7,2025-10-26
hugo.cano@contoso.com,2025-10,Edge,Microsoft365,Edge,32,10,2025-10-27
